id;names;class_node;node.size;log_node.size;country;country.label;node.colour
A90;t1;author;1;0.1;Australia;A;yellow4
A205;t45;author;1;0.1;Brazil;BZ;violetred4
A597;t51;author;1;0.1;Brazil;BZ;violetred4
A365;t105;author;1;0.1;Canada;CA;olivedrab4
A369;t112;author;1;0.1;Canada;CA;olivedrab4
A554;t137;author;1;0.1;Canada;CA;olivedrab4
A610;t151;author;1;0.1;Chile;CHL;palegreen4
A45;t154;author;1;0.1;China;CHN;red
A54;t155;author;1;0.1;China;CHN;red
A93;t156;author;1;0.1;China;CHN;red
A94;t158;author;1;0.1;China;CHN;red
A96;t159;author;1;0.1;China;CHN;red
A97;t160;author;1;0.1;China;CHN;red
A100;t163;author;1;0.1;China;CHN;red
A101;t164;author;1;0.1;China;CHN;red
A102;t165;author;1;0.1;China;CHN;red
A103;t166;author;1;0.1;China;CHN;red
A124;t167;author;1;0.1;China;CHN;red
A150;t170;author;1;0.1;China;CHN;red
A151;t171;author;1;0.1;China;CHN;red
A154;t172;author;1;0.1;China;CHN;red
A160;t173;author;1;0.1;China;CHN;red
A169;t174;author;1;0.1;China;CHN;red
A193;t182;author;1;0.1;China;CHN;red
A220;t184;author;1;0.1;China;CHN;red
A221;t188;author;1;0.1;China;CHN;red
A222;t189;author;1;0.1;China;CHN;red
A251;t195;author;1;0.1;China;CHN;red
A252;t196;author;1;0.1;China;CHN;red
A265;t198;author;1;0.1;China;CHN;red
A267;t200;author;1;0.1;China;CHN;red
A268;t201;author;1;0.1;China;CHN;red
A269;t202;author;1;0.1;China;CHN;red
A271;t203;author;1;0.1;China;CHN;red
A293;t204;author;1;0.1;China;CHN;red
A321;t205;author;1;0.1;China;CHN;red
A321;t206;author;1;0.1;China;CHN;red
A321;t207;author;1;0.1;China;CHN;red
A322;t208;author;1;0.1;China;CHN;red
A322;t210;author;1;0.1;China;CHN;red
A325;t213;author;1;0.1;China;CHN;red
A326;t214;author;1;0.1;China;CHN;red
A327;t215;author;1;0.1;China;CHN;red
A331;t219;author;1;0.1;China;CHN;red
A332;t220;author;1;0.1;China;CHN;red
A333;t221;author;1;0.1;China;CHN;red
A334;t222;author;1;0.1;China;CHN;red
A335;t223;author;1;0.1;China;CHN;red
A337;t226;author;1;0.1;China;CHN;red
A338;t227;author;1;0.1;China;CHN;red
A341;t230;author;1;0.1;China;CHN;red
A346;t231;author;1;0.1;China;CHN;red
A349;t232;author;1;0.1;China;CHN;red
A364;t248;author;1;0.1;China;CHN;red
A403;t252;author;1;0.1;China;CHN;red
A404;t253;author;1;0.1;China;CHN;red
A408;t254;author;1;0.1;China;CHN;red
A435;t255;author;1;0.1;China;CHN;red
A465;t257;author;1;0.1;China;CHN;red
A465;t258;author;1;0.1;China;CHN;red
A472;t259;author;1;0.1;China;CHN;red
A486;t260;author;1;0.1;China;CHN;red
A486;t261;author;1;0.1;China;CHN;red
A488;t263;author;1;0.1;China;CHN;red
A490;t265;author;1;0.1;China;CHN;red
A546;t268;author;1;0.1;China;CHN;red
A550;t270;author;1;0.1;China;CHN;red
A552;t274;author;1;0.1;China;CHN;red
A581;t275;author;1;0.1;China;CHN;red
A582;t276;author;1;0.1;China;CHN;red
A589;t280;author;1;0.1;China;CHN;red
A590;t281;author;1;0.1;China;CHN;red
A591;t282;author;1;0.1;China;CHN;red
A640;t286;author;1;0.1;China;CHN;red
A642;t287;author;1;0.1;China;CHN;red
A644;t289;author;1;0.1;China;CHN;red
A645;t290;author;1;0.1;China;CHN;red
A646;t291;author;1;0.1;China;CHN;red
A665;t294;author;1;0.1;China;CHN;red
A668;t295;author;1;0.1;China;CHN;red
A670;t298;author;1;0.1;China;CHN;red
A671;t299;author;1;0.1;China;CHN;red
A672;t300;author;1;0.1;China;CHN;red
A673;t301;author;1;0.1;China;CHN;red
A676;t306;author;1;0.1;China;CHN;red
A678;t308;author;1;0.1;China;CHN;red
A682;t309;author;1;0.1;China;CHN;red
A683;t310;author;1;0.1;China;CHN;red
A685;t311;author;1;0.1;China;CHN;red
A686;t312;author;1;0.1;China;CHN;red
A687;t313;author;1;0.1;China;CHN;red
A690;t315;author;1;0.1;China;CHN;red
A695;t319;author;1;0.1;China;CHN;red
A696;t320;author;1;0.1;China;CHN;red
A697;t321;author;1;0.1;China;CHN;red
A707;t329;author;1;0.1;China;CHN;red
A708;t330;author;1;0.1;China;CHN;red
A710;t331;author;1;0.1;China;CHN;red
A714;t335;author;1;0.1;China;CHN;red
A716;t337;author;1;0.1;China;CHN;red
A719;t340;author;1;0.1;China;CHN;red
A720;t341;author;1;0.1;China;CHN;red
A722;t343;author;1;0.1;China;CHN;red
A724;t344;author;1;0.1;China;CHN;red
A728;t347;author;1;0.1;China;CHN;red
A734;t355;author;1;0.1;China;CHN;red
A738;t365;author;1;0.1;China;CHN;red
A185;t367;author;1;0.1;Colombia;CO;chartreuse4
A232;t375;author;1;0.1;Denmark;DK;navyblue
A586;t383;author;1;0.1;Denmark;DK;navyblue
A130;t511;author;1;0.1;France;FRA;blue3
A358;t610;author;1;0.1;France;FRA;blue3
A388;t615;author;1;0.1;France;FRA;blue3
A450;t667;author;1;0.1;France;FRA;blue3
A467;t694;author;1;0.1;France;FRA;blue3
A522;t737;author;1;0.1;France;FRA;blue3
A363;t766;author;1;0.1;Germany;GER;dodgerblue2
A535;t793;author;1;0.1;Germany;GER;dodgerblue2
A605;t797;author;1;0.1;Germany;GER;dodgerblue2
A680;t801;author;1;0.1;Germany;GER;dodgerblue2
A494;t810;author;1;0.1;India;IN;orchid4
A548;t813;author;1;0.1;India;IN;orchid4
A74;t866;author;1;0.1;Netherlands;NT;darkblue
A136;t871;author;1;0.1;Netherlands;NT;darkblue
A161;t880;author;1;0.1;Netherlands;NT;darkblue
A479;t901;author;1;0.1;Netherlands;NT;darkblue
A623;t922;author;1;0.1;Netherlands;NT;darkblue
A12;t940;author;1;0.1;Portugal;PO;blue1
A126;t941;author;1;0.1;Portugal;PO;blue1
A127;t942;author;1;0.1;Portugal;PO;blue1
A156;t944;author;1;0.1;Portugal;PO;blue1
A177;t945;author;1;0.1;Portugal;PO;blue1
A594;t948;author;1;0.1;Portugal;PO;blue1
A596;t949;author;1;0.1;Portugal;PO;blue1
A423;t957;author;1;0.1;Saudi Arabia;SA;goldenrod2
A264;t960;author;1;0.1;South Korea;SK;lightcoral
A139;t974;author;1;0.1;Spain;SP;royalblue1
A164;t975;author;1;0.1;Spain;SP;royalblue1
A537;t1000;author;1;0.1;Spain;SP;royalblue1
A387;t1006;author;1;0.1;Switzerland;SW;turquoise3
A4;t1014;author;1;0.1;United Kingdom;UK;deepskyblue4
A40;t1023;author;1;0.1;United Kingdom;UK;deepskyblue4
A52;t1027;author;1;0.1;United Kingdom;UK;deepskyblue4
A68;t1032;author;1;0.1;United Kingdom;UK;deepskyblue4
A115;t1047;author;1;0.1;United Kingdom;UK;deepskyblue4
A180;t1054;author;1;0.1;United Kingdom;UK;deepskyblue4
A228;t1072;author;1;0.1;United Kingdom;UK;deepskyblue4
A242;t1077;author;1;0.1;United Kingdom;UK;deepskyblue4
A255;t1079;author;1;0.1;United Kingdom;UK;deepskyblue4
A276;t1083;author;1;0.1;United Kingdom;UK;deepskyblue4
A283;t1084;author;1;0.1;United Kingdom;UK;deepskyblue4
A409;t1108;author;1;0.1;United Kingdom;UK;deepskyblue4
A438;t1112;author;1;0.1;United Kingdom;UK;deepskyblue4
A467;t1121;author;1;0.1;United Kingdom;UK;deepskyblue4
A608;t1146;author;1;0.1;United Kingdom;UK;deepskyblue4
A654;t1152;author;1;0.1;United Kingdom;UK;deepskyblue4
A704;t1160;author;1;0.1;United Kingdom;UK;deepskyblue4
A14;t1166;author;1;0.1;United States;US;limegreen
A55;t1193;author;1;0.1;United States;US;limegreen
A92;t1200;author;1;0.1;United States;US;limegreen
A188;t1229;author;1;0.1;United States;US;limegreen
A206;t1234;author;1;0.1;United States;US;limegreen
A285;t1259;author;1;0.1;United States;US;limegreen
A287;t1263;author;1;0.1;United States;US;limegreen
A301;t1268;author;1;0.1;United States;US;limegreen
A336;t1274;author;1;0.1;United States;US;limegreen
A427;t1291;author;1;0.1;United States;US;limegreen
A470;t1298;author;1;0.1;United States;US;limegreen
A641;t1331;author;1;0.1;United States;US;limegreen
A641;t1332;author;1;0.1;United States;US;limegreen
A655;t1336;author;1;0.1;United States;US;limegreen
A693;t1345;author;1;0.1;United States;US;limegreen
A732;t1349;author;1;0.1;United States;US;limegreen
A197;t44;author;2;1.1;Brazil;BZ;violetred4
A210;t46;author;2;1.1;Brazil;BZ;violetred4
A297;t47;author;2;1.1;Brazil;BZ;violetred4
A504;t49;author;2;1.1;Brazil;BZ;violetred4
A243;t89;author;2;1.1;Canada;CA;olivedrab4
A366;t109;author;2;1.1;Canada;CA;olivedrab4
A478;t126;author;2;1.1;Canada;CA;olivedrab4
A723;t146;author;2;1.1;Canada;CA;olivedrab4
A98;t161;author;2;1.1;China;CHN;red
A99;t162;author;2;1.1;China;CHN;red
A141;t168;author;2;1.1;China;CHN;red
A142;t169;author;2;1.1;China;CHN;red
A172;t180;author;2;1.1;China;CHN;red
A328;t216;author;2;1.1;China;CHN;red
A330;t218;author;2;1.1;China;CHN;red
A340;t229;author;2;1.1;China;CHN;red
A352;t235;author;2;1.1;China;CHN;red
A491;t266;author;2;1.1;China;CHN;red
A547;t269;author;2;1.1;China;CHN;red
A583;t277;author;2;1.1;China;CHN;red
A609;t283;author;2;1.1;China;CHN;red
A675;t304;author;2;1.1;China;CHN;red
A699;t322;author;2;1.1;China;CHN;red
A705;t323;author;2;1.1;China;CHN;red
A705;t324;author;2;1.1;China;CHN;red
A705;t325;author;2;1.1;China;CHN;red
A705;t326;author;2;1.1;China;CHN;red
A706;t327;author;2;1.1;China;CHN;red
A706;t328;author;2;1.1;China;CHN;red
A715;t336;author;2;1.1;China;CHN;red
A731;t352;author;2;1.1;China;CHN;red
A734;t354;author;2;1.1;China;CHN;red
A17;t372;author;2;1.1;Denmark;DK;navyblue
A85;t484;author;2;1.1;France;FRA;blue3
A727;t802;author;2;1.1;Germany;GER;dodgerblue2
A239;t857;author;2;1.1;Kuwait;KW;tan4
A612;t913;author;2;1.1;Netherlands;NT;darkblue
A516;t963;author;2;1.1;South Korea;SK;lightcoral
A688;t966;author;2;1.1;South Korea;SK;lightcoral
A415;t989;author;2;1.1;Spain;SP;royalblue1
A257;t1080;author;2;1.1;United Kingdom;UK;deepskyblue4
A395;t1105;author;2;1.1;United Kingdom;UK;deepskyblue4
A395;t1106;author;2;1.1;United Kingdom;UK;deepskyblue4
A468;t1122;author;2;1.1;United Kingdom;UK;deepskyblue4
A468;t1123;author;2;1.1;United Kingdom;UK;deepskyblue4
A474;t1126;author;2;1.1;United Kingdom;UK;deepskyblue4
A477;t1127;author;2;1.1;United Kingdom;UK;deepskyblue4
A477;t1128;author;2;1.1;United Kingdom;UK;deepskyblue4
A694;t1159;author;2;1.1;United Kingdom;UK;deepskyblue4
A5;t1162;author;2;1.1;United States;US;limegreen
A66;t1196;author;2;1.1;United States;US;limegreen
A107;t1203;author;2;1.1;United States;US;limegreen
A202;t1233;author;2;1.1;United States;US;limegreen
A347;t1278;author;2;1.1;United States;US;limegreen
A380;t1283;author;2;1.1;United States;US;limegreen
A424;t1290;author;2;1.1;United States;US;limegreen
A519;t1305;author;2;1.1;United States;US;limegreen
A544;t1311;author;2;1.1;United States;US;limegreen
A603;t1325;author;2;1.1;United States;US;limegreen
A620;t1329;author;2;1.1;United States;US;limegreen
A684;t1344;author;2;1.1;United States;US;limegreen
A457;t14;author;3;1.68;Australia;A;yellow4
A367;t111;author;3;1.68;Canada;CA;olivedrab4
A399;t113;author;3;1.68;Canada;CA;olivedrab4
A399;t114;author;3;1.68;Canada;CA;olivedrab4
A399;t115;author;3;1.68;Canada;CA;olivedrab4
A399;t116;author;3;1.68;Canada;CA;olivedrab4
A401;t117;author;3;1.68;Canada;CA;olivedrab4
A401;t118;author;3;1.68;Canada;CA;olivedrab4
A401;t119;author;3;1.68;Canada;CA;olivedrab4
A401;t120;author;3;1.68;Canada;CA;olivedrab4
A478;t127;author;3;1.68;Canada;CA;olivedrab4
A574;t140;author;3;1.68;Canada;CA;olivedrab4
A574;t141;author;3;1.68;Canada;CA;olivedrab4
A574;t142;author;3;1.68;Canada;CA;olivedrab4
A574;t143;author;3;1.68;Canada;CA;olivedrab4
A514;t150;author;3;1.68;Chile;CHL;palegreen4
A230;t191;author;3;1.68;China;CHN;red
A266;t199;author;3;1.68;China;CHN;red
A353;t236;author;3;1.68;China;CHN;red
A638;t284;author;3;1.68;China;CHN;red
A643;t288;author;3;1.68;China;CHN;red
A691;t316;author;3;1.68;China;CHN;red
A691;t317;author;3;1.68;China;CHN;red
A737;t364;author;3;1.68;China;CHN;red
A82;t366;author;3;1.68;Colombia;CO;chartreuse4
A22;t753;author;3;1.68;Germany;GER;dodgerblue2
A30;t754;author;3;1.68;Germany;GER;dodgerblue2
A48;t757;author;3;1.68;Germany;GER;dodgerblue2
A493;t809;author;3;1.68;India;IN;orchid4
A542;t812;author;3;1.68;India;IN;orchid4
A360;t818;author;3;1.68;Ireland;IR;cornflowerblue
A76;t826;author;3;1.68;Italy;IT;slateblue3
A201;t837;author;3;1.68;Italy;IT;slateblue3
A136;t873;author;3;1.68;Netherlands;NT;darkblue
A419;t893;author;3;1.68;Netherlands;NT;darkblue
A309;t936;author;3;1.68;Norway;NO;cyan4
A566;t955;author;3;1.68;Russian Federation;RU;orangered3
A218;t982;author;3;1.68;Spain;SP;royalblue1
A384;t988;author;3;1.68;Spain;SP;royalblue1
A451;t992;author;3;1.68;Spain;SP;royalblue1
A28;t1021;author;3;1.68;United Kingdom;UK;deepskyblue4
A41;t1024;author;3;1.68;United Kingdom;UK;deepskyblue4
A60;t1030;author;3;1.68;United Kingdom;UK;deepskyblue4
A71;t1036;author;3;1.68;United Kingdom;UK;deepskyblue4
A290;t1086;author;3;1.68;United Kingdom;UK;deepskyblue4
A398;t1107;author;3;1.68;United Kingdom;UK;deepskyblue4
A456;t1119;author;3;1.68;United Kingdom;UK;deepskyblue4
A558;t1136;author;3;1.68;United Kingdom;UK;deepskyblue4
A558;t1137;author;3;1.68;United Kingdom;UK;deepskyblue4
A558;t1138;author;3;1.68;United Kingdom;UK;deepskyblue4
A558;t1139;author;3;1.68;United Kingdom;UK;deepskyblue4
A7;t1164;author;3;1.68;United States;US;limegreen
A95;t1201;author;3;1.68;United States;US;limegreen
A110;t1204;author;3;1.68;United States;US;limegreen
A198;t1230;author;3;1.68;United States;US;limegreen
A261;t1254;author;3;1.68;United States;US;limegreen
A278;t1256;author;3;1.68;United States;US;limegreen
A279;t1257;author;3;1.68;United States;US;limegreen
A373;t1280;author;3;1.68;United States;US;limegreen
A437;t1294;author;3;1.68;United States;US;limegreen
A564;t1315;author;3;1.68;United States;US;limegreen
A595;t1324;author;3;1.68;United States;US;limegreen
A632;t1330;author;3;1.68;United States;US;limegreen
A501;t128;author;4;2.1;Canada;CA;olivedrab4
A501;t129;author;4;2.1;Canada;CA;olivedrab4
A501;t130;author;4;2.1;Canada;CA;olivedrab4
A501;t131;author;4;2.1;Canada;CA;olivedrab4
A323;t211;author;4;2.1;China;CHN;red
A336;t224;author;4;2.1;China;CHN;red
A336;t225;author;4;2.1;China;CHN;red
A362;t247;author;4;2.1;China;CHN;red
A371;t250;author;4;2.1;China;CHN;red
A371;t251;author;4;2.1;China;CHN;red
A487;t262;author;4;2.1;China;CHN;red
A545;t267;author;4;2.1;China;CHN;red
A588;t279;author;4;2.1;China;CHN;red
A647;t292;author;4;2.1;China;CHN;red
A730;t350;author;4;2.1;China;CHN;red
A730;t351;author;4;2.1;China;CHN;red
A512;t369;author;4;2.1;Croatia;CRO;royalblue2
A575;t370;author;4;2.1;Croatia;CRO;royalblue2
A517;t381;author;4;2.1;Denmark;DK;navyblue
A248;t533;author;4;2.1;France;FRA;blue3
A248;t534;author;4;2.1;France;FRA;blue3
A248;t535;author;4;2.1;France;FRA;blue3
A248;t536;author;4;2.1;France;FRA;blue3
A236;t760;author;4;2.1;Germany;GER;dodgerblue2
A376;t806;author;4;2.1;India;IN;orchid4
A195;t835;author;4;2.1;Italy;IT;slateblue3
A417;t844;author;4;2.1;Italy;IT;slateblue3
A625;t924;author;4;2.1;Netherlands;NT;darkblue
A627;t926;author;4;2.1;Netherlands;NT;darkblue
A48;t968;author;4;2.1;Spain;SP;royalblue1
A211;t981;author;4;2.1;Spain;SP;royalblue1
A513;t995;author;4;2.1;Spain;SP;royalblue1
A619;t1011;author;4;2.1;Thailand;TH;purple3
A9;t1015;author;4;2.1;United Kingdom;UK;deepskyblue4
A216;t1060;author;4;2.1;United Kingdom;UK;deepskyblue4
A433;t1111;author;4;2.1;United Kingdom;UK;deepskyblue4
A458;t1120;author;4;2.1;United Kingdom;UK;deepskyblue4
A615;t1147;author;4;2.1;United Kingdom;UK;deepskyblue4
A63;t1195;author;4;2.1;United States;US;limegreen
A73;t1198;author;4;2.1;United States;US;limegreen
A114;t1206;author;4;2.1;United States;US;limegreen
A148;t1213;author;4;2.1;United States;US;limegreen
A176;t1225;author;4;2.1;United States;US;limegreen
A370;t1279;author;4;2.1;United States;US;limegreen
A392;t1284;author;4;2.1;United States;US;limegreen
A505;t1303;author;4;2.1;United States;US;limegreen
A541;t1309;author;4;2.1;United States;US;limegreen
A579;t1321;author;4;2.1;United States;US;limegreen
A666;t1339;author;4;2.1;United States;US;limegreen
A143;t3;author;5;2.42;Australia;A;yellow4
A143;t4;author;5;2.42;Australia;A;yellow4
A143;t5;author;5;2.42;Australia;A;yellow4
A129;t66;author;5;2.42;Canada;CA;olivedrab4
A224;t82;author;5;2.42;Canada;CA;olivedrab4
A559;t139;author;5;2.42;Canada;CA;olivedrab4
A78;t148;author;5;2.42;Chile;CHL;palegreen4
A38;t152;author;5;2.42;China;CHN;red
A38;t153;author;5;2.42;China;CHN;red
A329;t217;author;5;2.42;China;CHN;red
A676;t305;author;5;2.42;China;CHN;red
A692;t318;author;5;2.42;China;CHN;red
A717;t338;author;5;2.42;China;CHN;red
A721;t342;author;5;2.42;China;CHN;red
A64;t475;author;5;2.42;France;FRA;blue3
A64;t476;author;5;2.42;France;FRA;blue3
A64;t477;author;5;2.42;France;FRA;blue3
A64;t478;author;5;2.42;France;FRA;blue3
A431;t642;author;5;2.42;France;FRA;blue3
A480;t695;author;5;2.42;France;FRA;blue3
A480;t696;author;5;2.42;France;FRA;blue3
A480;t697;author;5;2.42;France;FRA;blue3
A480;t698;author;5;2.42;France;FRA;blue3
A511;t732;author;5;2.42;France;FRA;blue3
A511;t733;author;5;2.42;France;FRA;blue3
A511;t734;author;5;2.42;France;FRA;blue3
A511;t735;author;5;2.42;France;FRA;blue3
A511;t736;author;5;2.42;France;FRA;blue3
A538;t741;author;5;2.42;France;FRA;blue3
A538;t742;author;5;2.42;France;FRA;blue3
A538;t743;author;5;2.42;France;FRA;blue3
A538;t744;author;5;2.42;France;FRA;blue3
A538;t745;author;5;2.42;France;FRA;blue3
A396;t767;author;5;2.42;Germany;GER;dodgerblue2
A549;t814;author;5;2.42;India;IN;orchid4
A121;t830;author;5;2.42;Italy;IT;slateblue3
A381;t843;author;5;2.42;Italy;IT;slateblue3
A13;t855;author;5;2.42;Kuwait;KW;tan4
A13;t856;author;5;2.42;Kuwait;KW;tan4
A167;t881;author;5;2.42;Netherlands;NT;darkblue
A241;t882;author;5;2.42;Netherlands;NT;darkblue
A241;t883;author;5;2.42;Netherlands;NT;darkblue
A292;t887;author;5;2.42;Netherlands;NT;darkblue
A656;t930;author;5;2.42;Netherlands;NT;darkblue
A67;t952;author;5;2.42;Russian Federation;RU;orangered3
A453;t958;author;5;2.42;Serbia;SE;lightblue3
A190;t976;author;5;2.42;Spain;SP;royalblue1
A208;t978;author;5;2.42;Spain;SP;royalblue1
A357;t984;author;5;2.42;Spain;SP;royalblue1
A633;t1002;author;5;2.42;Spain;SP;royalblue1
A526;t1007;author;5;2.42;Thailand;TH;purple3
A526;t1008;author;5;2.42;Thailand;TH;purple3
A619;t1012;author;5;2.42;Thailand;TH;purple3
A39;t1022;author;5;2.42;United Kingdom;UK;deepskyblue4
A163;t1053;author;5;2.42;United Kingdom;UK;deepskyblue4
A275;t1082;author;5;2.42;United Kingdom;UK;deepskyblue4
A412;t1109;author;5;2.42;United Kingdom;UK;deepskyblue4
A521;t1131;author;5;2.42;United Kingdom;UK;deepskyblue4
A521;t1132;author;5;2.42;United Kingdom;UK;deepskyblue4
A521;t1133;author;5;2.42;United Kingdom;UK;deepskyblue4
A50;t1189;author;5;2.42;United States;US;limegreen
A244;t1251;author;5;2.42;United States;US;limegreen
A443;t1296;author;5;2.42;United States;US;limegreen
A525;t1306;author;5;2.42;United States;US;limegreen
A525;t1307;author;5;2.42;United States;US;limegreen
A533;t1308;author;5;2.42;United States;US;limegreen
A562;t1314;author;5;2.42;United States;US;limegreen
A712;t33;author;6;2.68;Australia;A;yellow4
A712;t34;author;6;2.68;Australia;A;yellow4
A712;t35;author;6;2.68;Australia;A;yellow4
A712;t36;author;6;2.68;Australia;A;yellow4
A712;t37;author;6;2.68;Australia;A;yellow4
A509;t50;author;6;2.68;Brazil;BZ;violetred4
A182;t72;author;6;2.68;Canada;CA;olivedrab4
A182;t73;author;6;2.68;Canada;CA;olivedrab4
A182;t74;author;6;2.68;Canada;CA;olivedrab4
A182;t75;author;6;2.68;Canada;CA;olivedrab4
A182;t76;author;6;2.68;Canada;CA;olivedrab4
A221;t185;author;6;2.68;China;CHN;red
A221;t186;author;6;2.68;China;CHN;red
A221;t187;author;6;2.68;China;CHN;red
A250;t193;author;6;2.68;China;CHN;red
A250;t194;author;6;2.68;China;CHN;red
A489;t264;author;6;2.68;China;CHN;red
A584;t278;author;6;2.68;China;CHN;red
A674;t302;author;6;2.68;China;CHN;red
A674;t303;author;6;2.68;China;CHN;red
A677;t307;author;6;2.68;China;CHN;red
A46;t368;author;6;2.68;Croatia;CRO;royalblue2
A378;t612;author;6;2.68;France;FRA;blue3
A378;t613;author;6;2.68;France;FRA;blue3
A416;t639;author;6;2.68;France;FRA;blue3
A416;t640;author;6;2.68;France;FRA;blue3
A416;t641;author;6;2.68;France;FRA;blue3
A634;t748;author;6;2.68;France;FRA;blue3
A634;t749;author;6;2.68;France;FRA;blue3
A634;t750;author;6;2.68;France;FRA;blue3
A634;t751;author;6;2.68;France;FRA;blue3
A634;t752;author;6;2.68;France;FRA;blue3
A260;t762;author;6;2.68;Germany;GER;dodgerblue2
A260;t763;author;6;2.68;Germany;GER;dodgerblue2
A571;t794;author;6;2.68;Germany;GER;dodgerblue2
A617;t798;author;6;2.68;Germany;GER;dodgerblue2
A653;t799;author;6;2.68;Germany;GER;dodgerblue2
A112;t816;author;6;2.68;Ireland;IR;cornflowerblue
A282;t885;author;6;2.68;Netherlands;NT;darkblue
A282;t886;author;6;2.68;Netherlands;NT;darkblue
A740;t932;author;6;2.68;Netherlands;NT;darkblue
A611;t950;author;6;2.68;Portugal;PO;blue1
A375;t985;author;6;2.68;Spain;SP;royalblue1
A570;t1001;author;6;2.68;Spain;SP;royalblue1
A2;t1013;author;6;2.68;United Kingdom;UK;deepskyblue4
A106;t1043;author;6;2.68;United Kingdom;UK;deepskyblue4
A305;t1088;author;6;2.68;United Kingdom;UK;deepskyblue4
A385;t1099;author;6;2.68;United Kingdom;UK;deepskyblue4
A440;t1113;author;6;2.68;United Kingdom;UK;deepskyblue4
A440;t1114;author;6;2.68;United Kingdom;UK;deepskyblue4
A469;t1124;author;6;2.68;United Kingdom;UK;deepskyblue4
A131;t1209;author;6;2.68;United States;US;limegreen
A178;t1226;author;6;2.68;United States;US;limegreen
A226;t1241;author;6;2.68;United States;US;limegreen
A291;t1265;author;6;2.68;United States;US;limegreen
A543;t1310;author;6;2.68;United States;US;limegreen
A573;t1317;author;6;2.68;United States;US;limegreen
A573;t1318;author;6;2.68;United States;US;limegreen
A585;t1322;author;6;2.68;United States;US;limegreen
A192;t181;author;7;2.91;China;CHN;red
A223;t190;author;7;2.91;China;CHN;red
A322;t209;author;7;2.91;China;CHN;red
A639;t285;author;7;2.91;China;CHN;red
A718;t339;author;7;2.91;China;CHN;red
A735;t356;author;7;2.91;China;CHN;red
A735;t357;author;7;2.91;China;CHN;red
A735;t358;author;7;2.91;China;CHN;red
A735;t359;author;7;2.91;China;CHN;red
A16;t371;author;7;2.91;Denmark;DK;navyblue
A61;t471;author;7;2.91;France;FRA;blue3
A61;t472;author;7;2.91;France;FRA;blue3
A61;t473;author;7;2.91;France;FRA;blue3
A61;t474;author;7;2.91;France;FRA;blue3
A425;t808;author;7;2.91;India;IN;orchid4
A149;t831;author;7;2.91;Italy;IT;slateblue3
A455;t848;author;7;2.91;Italy;IT;slateblue3
A55;t861;author;7;2.91;Netherlands;NT;darkblue
A158;t878;author;7;2.91;Netherlands;NT;darkblue
A158;t879;author;7;2.91;Netherlands;NT;darkblue
A1;t933;author;7;2.91;Norway;NO;cyan4
A194;t946;author;7;2.91;Portugal;PO;blue1
A382;t986;author;7;2.91;Spain;SP;royalblue1
A382;t987;author;7;2.91;Spain;SP;royalblue1
A48;t1004;author;7;2.91;Switzerland;SW;turquoise3
A65;t1031;author;7;2.91;United Kingdom;UK;deepskyblue4
A155;t1051;author;7;2.91;United Kingdom;UK;deepskyblue4
A212;t1058;author;7;2.91;United Kingdom;UK;deepskyblue4
A306;t1089;author;7;2.91;United Kingdom;UK;deepskyblue4
A529;t1134;author;7;2.91;United Kingdom;UK;deepskyblue4
A62;t1194;author;7;2.91;United States;US;limegreen
A153;t1214;author;7;2.91;United States;US;limegreen
A303;t1270;author;7;2.91;United States;US;limegreen
A462;t1297;author;7;2.91;United States;US;limegreen
A483;t1300;author;7;2.91;United States;US;limegreen
A567;t1316;author;7;2.91;United States;US;limegreen
A606;t1326;author;7;2.91;United States;US;limegreen
A48;t56;author;8;3.1;Canada;CA;olivedrab4
A281;t92;author;8;3.1;Canada;CA;olivedrab4
A281;t93;author;8;3.1;Canada;CA;olivedrab4
A281;t94;author;8;3.1;Canada;CA;olivedrab4
A281;t95;author;8;3.1;Canada;CA;olivedrab4
A294;t96;author;8;3.1;Canada;CA;olivedrab4
A294;t97;author;8;3.1;Canada;CA;olivedrab4
A294;t98;author;8;3.1;Canada;CA;olivedrab4
A294;t99;author;8;3.1;Canada;CA;olivedrab4
A294;t100;author;8;3.1;Canada;CA;olivedrab4
A361;t238;author;8;3.1;China;CHN;red
A361;t239;author;8;3.1;China;CHN;red
A361;t240;author;8;3.1;China;CHN;red
A361;t241;author;8;3.1;China;CHN;red
A361;t242;author;8;3.1;China;CHN;red
A361;t243;author;8;3.1;China;CHN;red
A361;t244;author;8;3.1;China;CHN;red
A361;t245;author;8;3.1;China;CHN;red
A361;t246;author;8;3.1;China;CHN;red
A551;t271;author;8;3.1;China;CHN;red
A551;t272;author;8;3.1;China;CHN;red
A551;t273;author;8;3.1;China;CHN;red
A410;t379;author;8;3.1;Denmark;DK;navyblue
A410;t380;author;8;3.1;Denmark;DK;navyblue
A698;t384;author;8;3.1;Denmark;DK;navyblue
A21;t409;author;8;3.1;France;FRA;blue3
A21;t410;author;8;3.1;France;FRA;blue3
A21;t411;author;8;3.1;France;FRA;blue3
A21;t412;author;8;3.1;France;FRA;blue3
A21;t413;author;8;3.1;France;FRA;blue3
A21;t414;author;8;3.1;France;FRA;blue3
A21;t415;author;8;3.1;France;FRA;blue3
A21;t416;author;8;3.1;France;FRA;blue3
A86;t485;author;8;3.1;France;FRA;blue3
A86;t486;author;8;3.1;France;FRA;blue3
A86;t487;author;8;3.1;France;FRA;blue3
